Hour,Speed_at_2m,Speed_at_10m,Speed_at_50m,Speed_at_100m
8226,5.820579902,6.940168858,8.275110829,8.926457401
8227,5.730116784,6.941158772,8.408150638,9.13192376
8228,5.542037915,6.866996765,8.508719228,9.331662846
8229,5.141421321,6.567923069,8.390211724,9.323375156
8230,4.802082505,6.245702267,8.123308327,9.096941076
8231,4.377633288,5.869197369,7.86897291,8.928122021
8232,4.511596447,6.076093674,8.183115392,9.302563916
8233,4.24639556,5.722756863,7.712410596,8.769994052
8234,3.738142607,5.066619396,6.867215835,7.82810936
8235,3.076314757,4.300204277,6.011009369,6.943731075
8236,2.457245585,3.549576044,5.127485088,6.007523487
8237,2.12383847,3.117960692,4.577409729,5.400509564
8238,2.176955117,3.130224466,4.500922014,5.262963787
8239,2.189825016,3.141258478,4.506070007,5.263595169
8240,2.090225403,3.029252052,4.390133228,5.150838185
8241,2.894993692,3.715227842,4.767857684,5.308622553
8242,3.974121072,4.776365757,5.740557329,6.213644085
8243,4.260565844,5.057937145,6.004537684,6.464986548
8244,4.16051162,4.900392532,5.771849514,6.193401971
8245,3.952494774,4.619365692,5.398752084,5.77370968
8246,3.645969343,4.224643707,4.895163062,5.215795912
8247,3.690548553,4.267362595,4.934329749,5.252793722
8248,3.994118961,4.618640423,5.34081222,5.68564909
8249,4.357381416,5.135995865,6.053739851,6.497909639
8250,5.020239987,5.957551003,7.069863999,7.61077656
8251,5.032343175,6.069185734,7.319654918,7.934700316
8252,4.949246522,6.11583662,7.557404425,8.278641375
8253,4.520329592,5.785244465,7.404117961,8.234192531
8254,4.175061326,5.43220377,7.067881281,7.91628204
8255,3.952217903,5.310562611,7.135759195,8.103932938
8256,3.700114413,5.073153496,6.955700153,7.968390487
8257,3.46482205,4.804555416,6.662319858,7.669545159
8258,3.262014193,4.588267803,6.453743053,7.475185315
8259,3.060026381,4.345573425,6.17119137,7.177455279
8260,2.771063371,4.011763573,5.807967848,6.811286281
8261,2.54939758,3.762347698,5.552394147,6.565590998
8262,2.362258002,3.550018549,5.334993758,6.358021866
8263,2.163661204,3.319007158,5.091281619,6.121459464
8264,1.877997466,2.980827093,4.7312791,5.772850099
8265,2.220089942,3.129520416,4.411487053,5.114485989
8266,3.589977319,4.31517601,5.186869537,5.614606374
8267,3.962197251,4.688560009,5.548081927,5.96522433
8268,3.822176346,4.482721329,5.257421085,5.631044253
8269,3.932295088,4.589371681,5.356244116,5.724819923
8270,4.056928491,4.71528244,5.480473354,5.847169872
8271,4.240575794,4.933870792,5.740513123,6.12735823
8272,4.471925566,5.217259884,6.08681882,6.504640034
8273,4.756307266,5.568340302,6.519009807,6.97692366
8274,4.946541873,5.852976322,6.925511339,7.446009183
8275,5.129979353,6.143743992,7.357844474,7.952068495
8276,4.933028746,6.110408306,7.568796289,8.299674085
8277,4.515959498,5.785408497,7.411703204,8.246163147
8278,3.99078468,5.285622597,7.000579705,7.901196225
8279,3.848165777,5.240694523,7.137135111,8.15253646
8280,3.798113381,5.234662056,7.214552092,8.283455501
8281,3.597194855,5.026479244,7.023665554,8.112245727
8282,3.320106186,4.698729038,6.649803753,7.722663234
8283,3.034680656,4.349966049,6.235319881,7.281231985
8284,2.725252644,3.96548152,5.770123265,6.781685319
8285,2.625622808,3.847233295,5.637216429,6.645396846
8286,2.528579517,3.727984667,5.496315059,6.496547395
8287,2.423477692,3.581606388,5.293180277,6.262909742
8288,2.331993372,3.439088583,5.071768396,5.995445522
8289,2.852128853,3.723104477,4.860056351,5.451124761
8290,3.501528495,4.218641281,5.082618714,5.50726147
8291,3.845999545,4.547150135,5.376125012,5.778198976
8292,4.133539568,4.849432945,5.689312877,6.094461803
8293,4.136725009,4.839496136,5.661658146,6.05747247
8294,4.058827169,4.727452755,5.506223503,5.879983354
8295,4.115531708,4.769591332,5.527597181,5.890110837
8296,4.323623289,5.017776489,5.823375261,6.20903082
8297,4.505613487,5.250270367,6.117999025,6.534588917
8298,4.920527851,5.829629898,6.906694927,7.429860888
8299,4.93431054,5.933534622,7.135106887,7.724885982
8300,4.723931833,5.844770908,7.231549519,7.925987558
8301,4.203053662,5.426861286,7.007006283,7.822230727
8302,3.681649652,4.840193749,6.363309314,7.159062386
8303,3.687017766,4.997868538,6.774767985,7.723087113
8304,3.772229189,5.185714722,7.128844995,8.176043922
8305,3.498509392,4.891722202,6.839754714,7.902015528
8306,3.242612908,4.591388702,6.501192346,7.551726609
8307,2.944682718,4.219251156,6.04550032,7.058340074
8308,2.765867057,3.982940197,5.735565841,6.710943552
8309,2.671725282,3.886390209,5.653286646,6.643479496
8310,2.656433848,3.869244814,5.635771973,6.626658818
8311,2.638507258,3.864216328,5.659324142,6.67004903
8312,2.658336359,3.893112898,5.701433525,6.71957183
8313,2.942516898,4.033470154,5.528899933,6.333213668
8314,4.674699067,5.710343838,6.975427997,7.603269022
8315,5.084889189,6.086236477,7.284775159,7.871145143
8316,4.799000446,5.686988354,6.739286003,7.250506345
8317,4.591523828,5.391514301,6.33088873,6.784315844
8318,4.24833953,4.956054688,5.781665494,6.178349745
8319,4.021733836,4.6610322,5.401953997,5.756305068
8320,4.026384788,4.644717217,5.358007036,5.69802272
8321,4.455772487,5.222449303,6.121043387,6.554221801
8322,5.127917362,6.091218472,7.235479795,7.792307368
8323,5.411124823,6.563786507,7.961984748,8.652484835
8324,5.290450061,6.576310635,8.174703677,8.977729536
8325,4.598053184,5.964091778,7.735967661,8.653032152
8326,3.923628614,5.226155758,6.961082889,7.875781321
8327,3.990793706,5.456688881,7.461035508,8.537192886
8328,3.905240835,5.383405685,7.421067738,8.521316724
8329,3.645731642,5.103256702,7.14348491,8.256878993
8330,3.354158576,4.760512829,6.756532787,7.8562797
8331,3.008605988,4.342967033,6.269136845,7.342885073
8332,2.717519131,3.969333887,5.797792305,6.825403598
8333,2.455046539,3.656381607,5.445569461,6.46467668
8334,2.312637864,3.472030878,5.212661526,6.209599339
8335,2.2149173,3.349582195,5.065516841,6.053235065
8336,2.22428875,3.338954926,5.012217947,5.970485436
8337,2.526342045,3.526690245,4.923143368,5.683774264
8338,4.021279862,4.862204075,5.87898114,6.379982421
8339,4.110624122,4.869781971,5.769142529,6.205972078
8340,3.896278596,4.560178757,5.337203123,5.711401136
8341,3.71663258,4.312496185,5.003890739,5.334829209
8342,3.70846845,4.27136898,4.919710984,5.228429877
8343,3.896148285,4.475413322,5.140801361,5.457032619
8344,4.239588181,4.884819031,5.62824877,5.982332903
8345,5.07052608,5.926529884,6.927043844,7.408412886
8346,5.482640656,6.547410011,7.818965449,8.440063965
8347,5.361118908,6.475073338,7.820489612,8.48290869
8348,5.131834219,6.360011578,7.882122754,8.645217287
8349,4.494204301,5.760628223,7.383918333,8.217148868
8350,4.133597117,5.328326225,6.868366597,7.661979942
8351,3.721964626,4.96163702,6.61420631,7.485983906
8352,3.786959236,5.120700836,6.924177267,7.885032829
8353,3.56347227,4.888908386,6.707341435,7.685973693
8354,3.208635832,4.472999096,6.235584828,7.194730127
8355,2.853793211,4.049770832,5.746962929,6.681972061
8356,2.727835901,3.871838093,5.495612919,6.390305001
8357,2.557889974,3.685005188,5.308775348,6.21270604
8358,2.337423392,3.410546303,4.976345375,5.855699084
8359,2.209172585,3.239258051,4.749648259,5.600757138
8360,1.914387856,2.892547607,4.370499759,5.220716682
8361,2.371083981,3.127066135,4.124081092,4.646118343
8362,3.36244926,4.011427879,4.785664373,5.163577363
8363,3.852051304,4.532752991,5.333742479,5.72094736
8364,3.967887221,4.649868965,5.449066515,5.834285953
8365,3.993891316,4.643493652,5.398753144,5.760771558
8366,4.236963344,4.920866489,5.715160845,6.095604505
8367,4.755878305,5.532411575,6.435736131,6.868891874
8368,5.194871851,6.078120232,7.111541268,7.609103382
8369,5.344756873,6.333572388,7.505325339,8.074568743
8370,5.595583993,6.711249352,8.049359622,8.704957829
8371,5.404754807,6.552468777,7.943902841,8.630798115
8372,4.885806192,6.075835228,7.555717985,8.299420757
8373,4.003230355,5.2299366,6.832541327,7.666157165
8374,3.401758296,4.620397568,6.2755998,7.160194848
8375,3.411872854,4.748578072,6.608978314,7.620208962
8376,3.222898132,4.554815769,6.437171092,7.47124726
8377,3.049803749,4.367626667,6.254882042,7.301184171
8378,3.051529922,4.311069489,6.09049251,7.067778338
8379,2.797566099,4.018972874,5.773641225,6.748545312
8380,2.496209868,3.647119284,5.328670172,6.273903907
8381,2.354601274,3.437111616,5.017298,5.904999038
8382,2.071381821,3.084482193,4.593083855,5.452276502
8383,1.935897541,2.923743486,4.415665495,5.273655731
8384,1.823099679,2.805449247,4.317122959,5.197728916
8385,2.337317408,3.122801065,4.172255964,4.726737909
8386,3.695722748,4.41553545,5.275545445,5.695761196
8387,3.804063029,4.4945364,5.31033721,5.705833611
8388,3.85780735,4.517017365,5.288871118,5.660687264
8389,3.900948331,4.541987419,5.288367844,5.64649468
8390,3.962911491,4.596580505,5.33157311,5.683289345
8391,4.113956097,4.755470753,5.497020762,5.851019109
8392,4.550383768,5.271397591,6.106656927,6.506001673
8393,5.065743582,5.988378525,7.079054984,7.608005995
8394,5.265708668,6.277416229,7.483504501,8.071904669
8395,5.18999293,6.252243996,7.5319091,8.160814723
8396,4.966735556,6.176217079,7.68022718,8.436032712
8397,4.109413176,5.399749756,7.095246007,7.980737716
8398,3.455532018,4.681461811,6.342318513,7.228361871
8399,3.278547776,4.523570061,6.241387192,7.169512461
8400,2.950367863,4.224870205,6.04993312,7.061696873
8401,2.774668349,4.085353375,6.015173741,7.105748398
8402,2.695643143,4.009117127,5.962591962,7.07420838
8403,2.515545754,3.772430658,5.657314341,6.73604014
8404,2.22274186,3.421891689,5.267972383,6.34369757
8405,1.849475845,2.968340397,4.764076664,5.840737892
8406,1.586089049,2.639594317,4.392854334,5.470368709
8407,1.434754141,2.441274405,4.153896857,5.222430899
8408,1.493880298,2.557841063,4.379568369,5.52101797
8409,2.347678606,3.410877228,4.955569061,5.820510683
8410,3.485689746,4.228398323,5.129358515,5.574312214
8411,4.300613313,5.108179569,6.067390071,6.534146339
8412,4.312715008,5.068704128,5.957212914,6.386360617
